               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.058304,            0.014233,            0.018759,             0.60749,              0.4721,             0.47033,             0.20197,            0.039446,            0.010974,            0.013188,           0.0033325,           0.0033325,            0.070007
