               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.043752,            0.013828,            0.013598,             0.55251,             0.54635,             0.49305,             0.22428,            0.029453,            0.010318,           0.0090929,           0.0033331,           0.0033331,            0.070002
