               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.088999,            0.029945,            0.029796,                   0,                   0,                   0,                   0,            0.086001,            0.025842,            0.028034,             0.00017,             0.00017,             0.09847
